BrowLowererL,BrowLowererR,CheekPuffL,CheekPuffR,CheekRaiserL,CheekRaiserR,CheekSuckL,CheekSuckR,ChinRaiserB,ChinRaiserT,DimplerL,DimplerR,EyesClosedL,EyesClosedR,EyesLookDownL,EyesLookDownR,EyesLookLeftL,EyesLookLeftR,EyesLookRightL,EyesLookRightR,EyesLookUpL,EyesLookUpR,InnerBrowRaiserL,InnerBrowRaiserR,JawDrop,JawSidewaysLeft,JawSidewaysRight,JawThrust,LidTightenerL,LidTightenerR,LipCornerDepressorL,LipCornerDepressorR,LipCornerPullerL,LipCornerPullerR,LipFunnelerLB,LipFunnelerLT,LipFunnelerRB,LipFunnelerRT,LipPressorL,LipPressorR,LipPuckerL,LipPuckerR,LipStretcherL,LipStretcherR,LipSuckLB,LipSuckLT,LipSuckRB,LipSuckRT,LipTightenerL,LipTightenerR,LipsToward,LowerLipDepressorL,LowerLipDepressorR,MouthLeft,MouthRight,NoseWrinklerL,NoseWrinklerR,OuterBrowRaiserL,OuterBrowRaiserR,UpperLidRaiserL,UpperLidRaiserR,UpperLipRaiserL,UpperLipRaiserR
0.3559915,0.362471,2.685292E-11,1.100871E-20,0.1767309,0.1670464,1.401298E-45,0,0.09147481,0.1599624,8.16986E-21,0.009932652,0,9.665648E-28,1.051619E-30,9.676165E-28,0,0,0.1397867,0.05358141,0,0,0.5309173,0.5315365,0.3487509,3.555756E-06,0.00824781,0.03274935,0.0379823,0.04932933,0.3594509,0.3445992,4.706672E-14,5.649542E-14,1.401298E-45,1.901538E-31,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,5.250183E-08,1.660724E-08,0.06451903,0.07531494,0.0703022,1.024282E-13,0.07044808,2.24344E-13,7.574699E-14,4.018669E-30,0.0541743,1.146098E-13,8.923286E-14,0.01086516,1.410231E-13,0.213358,0.2657298,0.3281868,0.3567251,0.4894493,0.6274641,0.09416595,0.101034

