0.0005194792,0.001467652,1.401298E-45,1.826152E-26,0.1550573,0.1471162,1.401298E-45,1.401298E-45,6.969864E-06,0.01134694,0.1283184,0.1486486,5.866815E-13,4.134761E-13,0,0,0.7938094,0.86977,0,0,0.3707145,0.3593035,0.0009930568,2.037834E-05,0.01103859,4.461248E-25,3.219381E-05,1.460575E-29,4.991458E-08,0.2478251,0.0005806799,2.641343E-23,0.1692214,0.1942731,0,1.401298E-45,1.401298E-45,3.134951E-25,0,0,1.047692E-25,5.224075E-26,0.01332881,0.02098663,0.1481704,0.0966198,0.1212169,0.07722719,6.878695E-27,7.664076E-27,0.03727255,6.875272E-31,1.100675E-30,6.383152E-06,8.407791E-45,2.272854E-29,0,5.383354E-05,2.147359E-05,0.5295988,0.6511844,0.1050818,0.1079984,Happy
0.250248,0.2384438,0.001646316,1.401298E-45,0.05461131,0.02795863,1.401298E-45,1.401298E-45,0.008714272,7.827445E-07,7.470322E-42,2.278511E-42,3.180408E-27,1.121039E-44,3.180408E-27,3.305663E-42,0,0,0.2051081,0.1193602,0,0,0.2877076,0.2657605,0.06206555,2.052949E-06,1.772913E-06,1.303027E-24,0.06749816,0.04588238,0.1213868,0.09688201,1.678615E-41,5.060089E-42,0,1.679982E-06,1.401298E-45,1.972227E-06,0,0,0.002475508,0.004105657,2.052949E-06,1.391512E-06,2.272389E-13,3.595592E-41,1.863532E-13,1.658409E-40,0.001543909,0.002003476,0.03795204,1.401298E-45,1.401298E-45,4.93435E-30,1.592316E-06,1.401298E-45,0,0.1791563,0.1468921,0.5290145,0.2224892,1.13281E-41,1.151825E-40,Sad
0.5812606,0.6823183,1.731036E-33,1.401298E-45,0.09592271,0.06265534,1.401298E-45,1.401298E-45,2.317888E-41,5.509379E-32,1.401298E-45,1.401298E-45,0.003046259,4.623252E-16,0,0,0,0,0.1788479,0.09022216,0.5190318,0.5218119,0.01697593,0.040814,0.01086564,5.748126E-42,3.703585E-36,6.804085E-32,0.417763,0.5654463,0.02428622,0.01086564,1.401298E-45,1.401298E-45,0,5.093518E-31,1.401298E-45,3.184593E-31,0,0,2.264996E-28,1.787112E-28,5.256188E-36,1.816595E-35,4.027017E-31,1.401298E-45,5.889834E-31,1.401298E-45,2.269242E-28,2.438665E-28,0.01901487,6.063914E-33,4.017731E-31,1.401298E-45,8.844996E-42,1.401298E-45,0,3.303449E-18,7.450455E-18,0.5581772,0.6162474,1.401298E-45,1.728437E-35,Mad
0.0005184963,0.02592583,0.00363996,0.003548477,0.03705373,0.01086697,1.401298E-45,1.401298E-45,8.535982E-11,0.02716411,4.305026E-27,7.250262E-27,1.770865E-19,1.401298E-45,1.770865E-19,0,0,0,0.4813365,0.3983981,0,0,4.022105E-08,3.511872E-10,0.3931154,1.206198E-06,0.003391484,0.03867512,0.02629781,0.006258267,0.01087159,0.01086564,4.837258E-26,1.401298E-45,5.594591E-07,0.02793492,5.594902E-07,0.03765304,0,0,0.04359635,0.04359502,6.963157E-26,8.959122E-26,0.05144753,1.946836E-28,0.03800759,2.798041E-28,0.01157202,0.01612201,0.03750355,1.401298E-45,6.514811E-06,1.000456E-27,1.008602E-21,1.401298E-45,0,0.002202294,3.522561E-09,0.377292,0.04460109,0.009935196,0.01086564,Anxious
7.60367E-06,0.004788196,1.401298E-45,4.203895E-45,0.3817678,0.3750739,1.401298E-45,1.401298E-45,0.02046568,0.0271649,0.2893513,0.3231003,0,8.067912E-19,2.100948E-19,1.016886E-18,0,0,0.1558031,0.06977293,0,0,5.034774E-11,0.003802969,0.01086564,1.78063E-41,0.01086564,2.135571E-36,0.02459703,0.04900579,0.00342042,2.70864E-30,0.4396968,0.4700247,1.401298E-45,1.149065E-43,1.401298E-45,8.407791E-44,0,0,3.781408E-27,3.646666E-27,0.03802991,0.05432834,0.200486,0.1279938,0.1614899,0.1130381,2.583994E-42,4.136633E-42,0.03588574,4.455329E-38,3.662495E-38,0.01086564,1.401298E-45,4.016775E-05,0,0.0002433379,0.0004349283,5.27247E-06,7.252867E-10,0.1732164,0.1366545,Happy
0.2706797,0.2442069,1.401298E-45,1.401298E-45,0.07104994,0.02654083,1.401298E-45,1.401298E-45,0.1402475,0.08865628,4.667725E-42,6.698207E-43,5.780306E-23,0,5.811068E-23,3.076155E-25,0,0,0.2047018,0.118918,0,0,0.2256605,0.1903903,0.02772211,0.01060755,0.002485756,1.401298E-45,7.598091E-38,2.54806E-17,0.5813265,0.5698864,1.045369E-42,9.486791E-43,1.401298E-45,0.01056828,1.401298E-45,0.007953009,0,0,9.220792E-25,0.005898179,0.06242595,0.07375794,1.007113E-41,2.966409E-41,0.01060942,1.519022E-40,0.01494477,0.01047669,0.03023853,1.401298E-45,1.401298E-45,2.793101E-37,0.01086564,1.499389E-43,0,0.01690635,0.0235434,1.198074E-14,2.161469E-15,3.287586E-41,6.580077E-41,Sad
0.61489,0.5917757,2.344075E-23,2.149334E-23,0.1234819,0.06784035,1.401298E-45,1.401298E-45,0.1291809,0.1017369,2.654963E-20,1.109869E-20,6.283703E-35,1.206328E-08,0,0,0,0,0.09109461,0.003201154,0.416362,0.4171427,0.0002146802,6.877832E-05,0.01706452,0.0005971964,1.09757E-05,7.568959E-11,0.3296877,0.2645223,0.1951094,0.1841834,2.459182E-19,9.00285E-20,1.401298E-45,0.0001324889,1.401298E-45,1.279138E-05,0,1.653097E-23,0.01086566,0.01086566,0.00237627,0.01084425,0.01058276,2.874761E-06,0.01086564,0.00926837,0.001906518,0.0007369669,0.02950928,1.401298E-45,1.401298E-45,0.0005054622,6.935373E-15,0.1972529,0.1703354,2.18233E-21,2.713352E-21,0.5149481,0.4518433,0.01718733,0.01698186,Mad
0.06616563,0.2241222,1.401298E-45,1.401298E-45,0.1275035,0.08170965,1.401298E-45,1.401298E-45,1.401298E-45,0.05435252,0.2204246,0.2214003,4.176139E-29,0,4.176143E-29,4.954419E-35,0,0,0.226018,0.1399467,0,0,0.04218321,1.446114E-14,0.06546716,1.401298E-45,0.01075844,0.001695531,0.08962922,0.09717532,0.03766578,0.02660082,0.1190298,0.1338427,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,0.5363222,0.5784241,0.173444,0.07587926,0.1516606,0.05890756,1.401298E-45,1.401298E-45,0.01625401,0.7458022,0.7692292,1.401298E-45,6.649126E-32,1.812875E-12,1.401298E-45,0.02733029,0.04289395,0.5036945,0.3907625,0.1596905,0.1888379,Anxious
2.165884E-16,2.019329E-05,1.500696E-35,0.001268992,0.9999999,0.9999999,1.401298E-45,1.401298E-45,1.401298E-45,0.2328143,0.6536321,0.6270149,0,9.582079E-42,9.163371E-41,1.012144E-40,0,0,0.1993512,0.1132539,0,0,0.1879144,0.2131524,0.382781,1.401298E-45,0.01086564,0.03208267,0.246366,0.4117182,0.01086564,0.01086564,0.9942805,0.9942826,1.401298E-45,0.01083995,1.401298E-45,2.2341E-06,0,9.822992E-07,0.00181393,1.401298E-45,0.1258167,0.130347,0.2568532,0.2068594,0.2001416,0.1955436,1.401298E-45,1.401298E-45,0.02332766,0.4998322,0.4747608,1.07706E-11,1.401298E-45,0.01086564,1.066835E-30,0.2086389,0.2690169,0.01778804,0.02162573,0.666851,0.6005753,Happy
0.2535897,0.2431848,0.008175902,2.802597E-45,0.07875109,0.02787677,1.401298E-45,1.401298E-45,0.2988073,0.2580374,1.401298E-45,1.401298E-45,0.001962099,0,0.001962098,1.177154E-13,0,0,0.1782731,0.09222411,0,0,0.3504874,0.2619188,0.01086564,0.01086564,0.01086564,0.01088869,8.690206E-05,6.97686E-10,1,1,1.401298E-45,1.401298E-45,1.401298E-45,0.03066139,1.401298E-45,0.02954867,0,1.401298E-45,0.01086564,0.02716281,0.1939172,0.2087135,7.042926E-42,1.401298E-45,0.01086564,1.401298E-45,0.07958421,0.07936431,0.01651264,1.401298E-45,1.401298E-45,0.002420329,1.463703E-14,1.401298E-45,1.401298E-45,0.0580008,0.06318187,5.184097E-29,2.684901E-29,1.401298E-45,7.565116E-12,Sad
